Timestamp,Equipment Name,Water Consumed (Liters),Energy Consumed (kWh),
02/02/2026 18:00,Cooling Tower A (Torre Enfriamiento),1171.8,75.2,
02/02/2026 18:00,Cooling Tower B (Torre Enfriamiento),676.1,99.1,
02/02/2026 18:00,HVAC Chiller Unit 1 (Enfriadora),0,467.5,
02/02/2026 18:00,HVAC Chiller Unit 2 (Enfriadora),0,402.2,
02/02/2026 18:00,Industrial Washer A (Lavandería),502.4,37.7,
02/02/2026 18:00,Industrial Washer B (Lavandería),690.6,29.3,
02/02/2026 18:00,Tunnel Dishwasher (Cocina),259.8,37.6,
02/02/2026 18:00,Pool Pump & Heater System,20.3,73,
02/02/2026 18:00,Main Electric Boiler (Caldera),30.3,257.1,
02/02/2026 19:00,Cooling Tower A (Torre Enfriamiento),1113,104.6,
02/02/2026 19:00,Cooling Tower B (Torre Enfriamiento),1039.1,118.7,
02/02/2026 19:00,HVAC Chiller Unit 1 (Enfriadora),0,495.6,
02/02/2026 19:00,HVAC Chiller Unit 2 (Enfriadora),0,443.8,
02/02/2026 19:00,Industrial Washer A (Lavandería),353.1,21.7,
02/02/2026 19:00,Industrial Washer B (Lavandería),435.2,25.8,
02/02/2026 19:00,Tunnel Dishwasher (Cocina),321.7,34,
02/02/2026 19:00,Pool Pump & Heater System,37.2,56.8,
02/02/2026 19:00,Main Electric Boiler (Caldera),47.6,184,
02/02/2026 20:00,Cooling Tower A (Torre Enfriamiento),1087.9,82.8,
02/02/2026 20:00,Cooling Tower B (Torre Enfriamiento),1023.4,74.9,
02/02/2026 20:00,HVAC Chiller Unit 1 (Enfriadora),0,482.1,
02/02/2026 20:00,HVAC Chiller Unit 2 (Enfriadora),0,356.2,
02/02/2026 20:00,Industrial Washer A (Lavandería),497.3,28.1,
02/02/2026 20:00,Industrial Washer B (Lavandería),505.9,17.3,
02/02/2026 20:00,Tunnel Dishwasher (Cocina),271.4,32.3,
02/02/2026 20:00,Pool Pump & Heater System,14.2,81.3,
02/02/2026 20:00,Main Electric Boiler (Caldera),48.6,225.2,
02/02/2026 21:00,Cooling Tower A (Torre Enfriamiento),812.7,105,
02/02/2026 21:00,Cooling Tower B (Torre Enfriamiento),766.6,114.3,
02/02/2026 21:00,HVAC Chiller Unit 1 (Enfriadora),0,390.5,
02/02/2026 21:00,HVAC Chiller Unit 2 (Enfriadora),0,324.7,
02/02/2026 21:00,Industrial Washer A (Lavandería),511.9,30.5,
02/02/2026 21:00,Industrial Washer B (Lavandería),477.2,16.1,
02/02/2026 21:00,Tunnel Dishwasher (Cocina),218.5,33.8,
02/02/2026 21:00,Pool Pump & Heater System,29.9,70.9,
02/02/2026 21:00,Main Electric Boiler (Caldera),53.9,163.5,
02/02/2026 22:00,Cooling Tower A (Torre Enfriamiento),1164.1,115.1,
02/02/2026 22:00,Cooling Tower B (Torre Enfriamiento),1332.3,129.7,
02/02/2026 22:00,HVAC Chiller Unit 1 (Enfriadora),0,415.9,
02/02/2026 22:00,HVAC Chiller Unit 2 (Enfriadora),0,461,
02/02/2026 22:00,Industrial Washer A (Lavandería),413.7,31.2,
02/02/2026 22:00,Industrial Washer B (Lavandería),607.5,28.4,
02/02/2026 22:00,Tunnel Dishwasher (Cocina),343.7,42,
02/02/2026 22:00,Pool Pump & Heater System,52.1,74.2,
02/02/2026 22:00,Main Electric Boiler (Caldera),54.3,285.9,
02/02/2026 23:00,Cooling Tower A (Torre Enfriamiento),772.6,76.3,
02/02/2026 23:00,Cooling Tower B (Torre Enfriamiento),740.4,81.9,
02/02/2026 23:00,HVAC Chiller Unit 1 (Enfriadora),0,341.5,
02/02/2026 23:00,HVAC Chiller Unit 2 (Enfriadora),0,304.4,
02/02/2026 23:00,Industrial Washer A (Lavandería),522.2,19.5,
02/02/2026 23:00,Industrial Washer B (Lavandería),385.1,19.2,
02/02/2026 23:00,Tunnel Dishwasher (Cocina),305.8,34.7,
02/02/2026 23:00,Pool Pump & Heater System,38.2,35.8,
02/02/2026 23:00,Main Electric Boiler (Caldera),51.2,215.1,
03/02/2026 00:00,Cooling Tower A (Torre Enfriamiento),335.5,31.6,
03/02/2026 00:00,Cooling Tower B (Torre Enfriamiento),386.8,30.3,
03/02/2026 00:00,HVAC Chiller Unit 1 (Enfriadora),0,121,
03/02/2026 00:00,HVAC Chiller Unit 2 (Enfriadora),0,89,
03/02/2026 00:00,Industrial Washer A (Lavandería),19.4,1,
03/02/2026 00:00,Industrial Washer B (Lavandería),10.9,0.6,
03/02/2026 00:00,Tunnel Dishwasher (Cocina),7.6,1.5,
03/02/2026 00:00,Pool Pump & Heater System,10,17.7,
03/02/2026 00:00,Main Electric Boiler (Caldera),12.9,62.3,
03/02/2026 01:00,Cooling Tower A (Torre Enfriamiento),294.1,32.3,
03/02/2026 01:00,Cooling Tower B (Torre Enfriamiento),406.4,28.9,
03/02/2026 01:00,HVAC Chiller Unit 1 (Enfriadora),0,145.9,
03/02/2026 01:00,HVAC Chiller Unit 2 (Enfriadora),0,122.7,
03/02/2026 01:00,Industrial Washer A (Lavandería),16.5,1.1,
03/02/2026 01:00,Industrial Washer B (Lavandería),12.4,0.9,
03/02/2026 01:00,Tunnel Dishwasher (Cocina),9.6,1.4,
03/02/2026 01:00,Pool Pump & Heater System,12.2,35.8,
03/02/2026 01:00,Main Electric Boiler (Caldera),15,68.1,
03/02/2026 02:00,Cooling Tower A (Torre Enfriamiento),323.4,28.8,
03/02/2026 02:00,Cooling Tower B (Torre Enfriamiento),282.2,32.2,
03/02/2026 02:00,HVAC Chiller Unit 1 (Enfriadora),0,122,
03/02/2026 02:00,HVAC Chiller Unit 2 (Enfriadora),0,107.3,
03/02/2026 02:00,Industrial Washer A (Lavandería),18.8,1.1,
03/02/2026 02:00,Industrial Washer B (Lavandería),16.3,0.8,
03/02/2026 02:00,Tunnel Dishwasher (Cocina),7.9,1.1,
03/02/2026 02:00,Pool Pump & Heater System,19.6,27.1,
03/02/2026 02:00,Main Electric Boiler (Caldera),13.7,75,
03/02/2026 03:00,Cooling Tower A (Torre Enfriamiento),398.8,45.7,
03/02/2026 03:00,Cooling Tower B (Torre Enfriamiento),504.5,53,
03/02/2026 03:00,HVAC Chiller Unit 1 (Enfriadora),0,213.8,
03/02/2026 03:00,HVAC Chiller Unit 2 (Enfriadora),0,236.8,
03/02/2026 03:00,Industrial Washer A (Lavandería),24.5,1.2,
03/02/2026 03:00,Industrial Washer B (Lavandería),17.8,1.1,
03/02/2026 03:00,Tunnel Dishwasher (Cocina),14,2.8,
03/02/2026 03:00,Pool Pump & Heater System,14,35.7,
03/02/2026 03:00,Main Electric Boiler (Caldera),28,132.7,
03/02/2026 04:00,Cooling Tower A (Torre Enfriamiento),435.7,39.3,
03/02/2026 04:00,Cooling Tower B (Torre Enfriamiento),471.6,33.9,
03/02/2026 04:00,HVAC Chiller Unit 1 (Enfriadora),0,122.7,
03/02/2026 04:00,HVAC Chiller Unit 2 (Enfriadora),0,159.2,
03/02/2026 04:00,Industrial Washer A (Lavandería),20.8,1.2,
03/02/2026 04:00,Industrial Washer B (Lavandería),21.8,1.1,
03/02/2026 04:00,Tunnel Dishwasher (Cocina),12,1.8,
03/02/2026 04:00,Pool Pump & Heater System,15.6,32.4,
03/02/2026 04:00,Main Electric Boiler (Caldera),28.9,109.2,
03/02/2026 05:00,Cooling Tower A (Torre Enfriamiento),407.5,45.5,
03/02/2026 05:00,Cooling Tower B (Torre Enfriamiento),548.4,42.2,
03/02/2026 05:00,HVAC Chiller Unit 1 (Enfriadora),0,192.8,
03/02/2026 05:00,HVAC Chiller Unit 2 (Enfriadora),0,170.5,
03/02/2026 05:00,Industrial Washer A (Lavandería),23.8,1.7,
03/02/2026 05:00,Industrial Washer B (Lavandería),22.8,1.2,
03/02/2026 05:00,Tunnel Dishwasher (Cocina),9.6,2.2,
03/02/2026 05:00,Pool Pump & Heater System,19.2,48.6,
03/02/2026 05:00,Main Electric Boiler (Caldera),23.9,108.6,
03/02/2026 06:00,Cooling Tower A (Torre Enfriamiento),817.6,79.4,
03/02/2026 06:00,Cooling Tower B (Torre Enfriamiento),968.6,67.5,
03/02/2026 06:00,HVAC Chiller Unit 1 (Enfriadora),0,332.2,
03/02/2026 06:00,HVAC Chiller Unit 2 (Enfriadora),0,330.8,
03/02/2026 06:00,Industrial Washer A (Lavandería),403.9,21.3,
03/02/2026 06:00,Industrial Washer B (Lavandería),364.6,21.1,
03/02/2026 06:00,Tunnel Dishwasher (Cocina),148.1,39.7,
03/02/2026 06:00,Pool Pump & Heater System,23.4,57.5,
03/02/2026 06:00,Main Electric Boiler (Caldera),51.5,171,
03/02/2026 07:00,Cooling Tower A (Torre Enfriamiento),732,59.7,
03/02/2026 07:00,Cooling Tower B (Torre Enfriamiento),538.4,79.6,
03/02/2026 07:00,HVAC Chiller Unit 1 (Enfriadora),0,201.5,
03/02/2026 07:00,HVAC Chiller Unit 2 (Enfriadora),0,178.3,
03/02/2026 07:00,Industrial Washer A (Lavandería),343.2,15.9,
03/02/2026 07:00,Industrial Washer B (Lavandería),242.9,17.6,
03/02/2026 07:00,Tunnel Dishwasher (Cocina),185.5,21.6,
03/02/2026 07:00,Pool Pump & Heater System,12.2,51.7,
03/02/2026 07:00,Main Electric Boiler (Caldera),42.3,139.4,
03/02/2026 08:00,Cooling Tower A (Torre Enfriamiento),508.7,83.9,
03/02/2026 08:00,Cooling Tower B (Torre Enfriamiento),820.7,72.3,
03/02/2026 08:00,HVAC Chiller Unit 1 (Enfriadora),0,262.7,
03/02/2026 08:00,HVAC Chiller Unit 2 (Enfriadora),0,258.7,
03/02/2026 08:00,Industrial Washer A (Lavandería),376.6,19.7,
03/02/2026 08:00,Industrial Washer B (Lavandería),405.8,17,
03/02/2026 08:00,Tunnel Dishwasher (Cocina),227.4,28.7,
03/02/2026 08:00,Pool Pump & Heater System,27,46.7,
03/02/2026 08:00,Main Electric Boiler (Caldera),50.1,183.1,
03/02/2026 09:00,Cooling Tower A (Torre Enfriamiento),854.7,93.7,
03/02/2026 09:00,Cooling Tower B (Torre Enfriamiento),840.4,93.9,
03/02/2026 09:00,HVAC Chiller Unit 1 (Enfriadora),0,329.9,
03/02/2026 09:00,HVAC Chiller Unit 2 (Enfriadora),0,379.1,
03/02/2026 09:00,Industrial Washer A (Lavandería),377.5,32.4,
03/02/2026 09:00,Industrial Washer B (Lavandería),397.6,15.5,
03/02/2026 09:00,Tunnel Dishwasher (Cocina),244.5,28.2,
03/02/2026 09:00,Pool Pump & Heater System,36.6,47.9,
03/02/2026 09:00,Main Electric Boiler (Caldera),41.3,136.6,
03/02/2026 10:00,Cooling Tower A (Torre Enfriamiento),776.7,78.4,
03/02/2026 10:00,Cooling Tower B (Torre Enfriamiento),1249.9,84.3,
03/02/2026 10:00,HVAC Chiller Unit 1 (Enfriadora),0,397.4,
03/02/2026 10:00,HVAC Chiller Unit 2 (Enfriadora),0,297.3,
03/02/2026 10:00,Industrial Washer A (Lavandería),481.4,27.5,
03/02/2026 10:00,Industrial Washer B (Lavandería),419.6,19.8,
03/02/2026 10:00,Tunnel Dishwasher (Cocina),237.7,31.9,
03/02/2026 10:00,Pool Pump & Heater System,54.2,59.9,
03/02/2026 10:00,Main Electric Boiler (Caldera),58.1,254.3,
03/02/2026 11:00,Cooling Tower A (Torre Enfriamiento),833.7,64.8,
03/02/2026 11:00,Cooling Tower B (Torre Enfriamiento),812.8,82.1,
03/02/2026 11:00,HVAC Chiller Unit 1 (Enfriadora),0,305.8,
03/02/2026 11:00,HVAC Chiller Unit 2 (Enfriadora),0,329.7,
03/02/2026 11:00,Industrial Washer A (Lavandería),595.6,28.3,
03/02/2026 11:00,Industrial Washer B (Lavandería),378.3,24.4,
03/02/2026 11:00,Tunnel Dishwasher (Cocina),320.9,42.5,
03/02/2026 11:00,Pool Pump & Heater System,30.7,50.4,
03/02/2026 11:00,Main Electric Boiler (Caldera),60.7,212.4,
03/02/2026 12:00,Cooling Tower A (Torre Enfriamiento),865.8,116.4,
03/02/2026 12:00,Cooling Tower B (Torre Enfriamiento),1054.3,123.1,
03/02/2026 12:00,HVAC Chiller Unit 1 (Enfriadora),0,414.2,
03/02/2026 12:00,HVAC Chiller Unit 2 (Enfriadora),0,476.8,
03/02/2026 12:00,Industrial Washer A (Lavandería),585.4,43.6,
03/02/2026 12:00,Industrial Washer B (Lavandería),476.3,27.7,
03/02/2026 12:00,Tunnel Dishwasher (Cocina),240.9,37.4,
03/02/2026 12:00,Pool Pump & Heater System,43.9,93.4,
03/02/2026 12:00,Main Electric Boiler (Caldera),114.7,239.3,
03/02/2026 13:00,Cooling Tower A (Torre Enfriamiento),979.5,104.8,
03/02/2026 13:00,Cooling Tower B (Torre Enfriamiento),1152.7,94.5,
03/02/2026 13:00,HVAC Chiller Unit 1 (Enfriadora),0,411.4,
03/02/2026 13:00,HVAC Chiller Unit 2 (Enfriadora),0,332.2,
03/02/2026 13:00,Industrial Washer A (Lavandería),585.9,34.3,
03/02/2026 13:00,Industrial Washer B (Lavandería),466.6,34.4,
03/02/2026 13:00,Tunnel Dishwasher (Cocina),229.4,28.3,
03/02/2026 13:00,Pool Pump & Heater System,39.2,92,
03/02/2026 13:00,Main Electric Boiler (Caldera),91.5,226.4,
03/02/2026 14:00,Cooling Tower A (Torre Enfriamiento),636.1,90.8,
03/02/2026 14:00,Cooling Tower B (Torre Enfriamiento),1120.9,105.6,
03/02/2026 14:00,HVAC Chiller Unit 1 (Enfriadora),0,428.6,
03/02/2026 14:00,HVAC Chiller Unit 2 (Enfriadora),0,332.2,
03/02/2026 14:00,Industrial Washer A (Lavandería),641.9,33.1,
03/02/2026 14:00,Industrial Washer B (Lavandería),515.8,22.1,
03/02/2026 14:00,Tunnel Dishwasher (Cocina),305.1,37.4,
03/02/2026 14:00,Pool Pump & Heater System,15.5,67.9,
03/02/2026 14:00,Main Electric Boiler (Caldera),54.6,265.7,
03/02/2026 15:00,Cooling Tower A (Torre Enfriamiento),1122.5,78,
03/02/2026 15:00,Cooling Tower B (Torre Enfriamiento),914.3,88.4,
03/02/2026 15:00,HVAC Chiller Unit 1 (Enfriadora),0,336.8,
03/02/2026 15:00,HVAC Chiller Unit 2 (Enfriadora),0,446.1,
03/02/2026 15:00,Industrial Washer A (Lavandería),476.3,30.9,
03/02/2026 15:00,Industrial Washer B (Lavandería),480.8,27.6,
03/02/2026 15:00,Tunnel Dishwasher (Cocina),293,28.6,
03/02/2026 15:00,Pool Pump & Heater System,46.1,60.7,
03/02/2026 15:00,Main Electric Boiler (Caldera),30.8,216.1,
03/02/2026 16:00,Cooling Tower A (Torre Enfriamiento),799.1,106.9,
03/02/2026 16:00,Cooling Tower B (Torre Enfriamiento),1168,124,
03/02/2026 16:00,HVAC Chiller Unit 1 (Enfriadora),0,479.6,
03/02/2026 16:00,HVAC Chiller Unit 2 (Enfriadora),0,398.7,
03/02/2026 16:00,Industrial Washer A (Lavandería),567.7,37.3,
03/02/2026 16:00,Industrial Washer B (Lavandería),470.8,27.9,
03/02/2026 16:00,Tunnel Dishwasher (Cocina),276.9,36.3,
03/02/2026 16:00,Pool Pump & Heater System,36.1,58.9,
03/02/2026 16:00,Main Electric Boiler (Caldera),56.9,200.2,
03/02/2026 17:00,Cooling Tower A (Torre Enfriamiento),1039.2,83.2,
03/02/2026 17:00,Cooling Tower B (Torre Enfriamiento),1275.8,120.5,
03/02/2026 17:00,HVAC Chiller Unit 1 (Enfriadora),0,505.5,
03/02/2026 17:00,HVAC Chiller Unit 2 (Enfriadora),0,286.9,
03/02/2026 17:00,Industrial Washer A (Lavandería),789.9,31.1,
03/02/2026 17:00,Industrial Washer B (Lavandería),644.1,22.8,
03/02/2026 17:00,Tunnel Dishwasher (Cocina),359.3,34,
03/02/2026 17:00,Pool Pump & Heater System,30.4,113.6,
03/02/2026 17:00,Main Electric Boiler (Caldera),60.3,264.4,
03/02/2026 18:00,Cooling Tower A (Torre Enfriamiento),960.6,126.9,
03/02/2026 18:00,Cooling Tower B (Torre Enfriamiento),1212.7,113.2,
03/02/2026 18:00,HVAC Chiller Unit 1 (Enfriadora),0,398.3,
03/02/2026 18:00,HVAC Chiller Unit 2 (Enfriadora),0,413.9,
03/02/2026 18:00,Industrial Washer A (Lavandería),562.6,32.9,
03/02/2026 18:00,Industrial Washer B (Lavandería),409.7,29.8,
03/02/2026 18:00,Tunnel Dishwasher (Cocina),236.1,58,
03/02/2026 18:00,Pool Pump & Heater System,26.9,77.8,
03/02/2026 18:00,Main Electric Boiler (Caldera),78.6,232.4,
03/02/2026 19:00,Cooling Tower A (Torre Enfriamiento),1286.6,110.6,
03/02/2026 19:00,Cooling Tower B (Torre Enfriamiento),1001.3,125.4,
03/02/2026 19:00,HVAC Chiller Unit 1 (Enfriadora),0,498.2,
03/02/2026 19:00,HVAC Chiller Unit 2 (Enfriadora),0,359.2,
03/02/2026 19:00,Industrial Washer A (Lavandería),614.6,35.2,
03/02/2026 19:00,Industrial Washer B (Lavandería),491,34,
03/02/2026 19:00,Tunnel Dishwasher (Cocina),299.4,44.5,
03/02/2026 19:00,Pool Pump & Heater System,34.9,74.4,
03/02/2026 19:00,Main Electric Boiler (Caldera),41.4,193.6,
03/02/2026 20:00,Cooling Tower A (Torre Enfriamiento),746.5,112.5,
03/02/2026 20:00,Cooling Tower B (Torre Enfriamiento),673.1,96.6,
03/02/2026 20:00,HVAC Chiller Unit 1 (Enfriadora),0,326.5,
03/02/2026 20:00,HVAC Chiller Unit 2 (Enfriadora),0,353.5,
03/02/2026 20:00,Industrial Washer A (Lavandería),518.7,24.1,
03/02/2026 20:00,Industrial Washer B (Lavandería),561.4,31.5,
03/02/2026 20:00,Tunnel Dishwasher (Cocina),153.9,33,
03/02/2026 20:00,Pool Pump & Heater System,34.2,86,
03/02/2026 20:00,Main Electric Boiler (Caldera),48.3,223.1,
03/02/2026 21:00,Cooling Tower A (Torre Enfriamiento),652.1,75.6,
03/02/2026 21:00,Cooling Tower B (Torre Enfriamiento),1117.4,131.5,
03/02/2026 21:00,HVAC Chiller Unit 1 (Enfriadora),0,454.5,
03/02/2026 21:00,HVAC Chiller Unit 2 (Enfriadora),0,399.7,
03/02/2026 21:00,Industrial Washer A (Lavandería),548.5,32.3,
03/02/2026 21:00,Industrial Washer B (Lavandería),525.7,25.5,
03/02/2026 21:00,Tunnel Dishwasher (Cocina),281.3,38,
03/02/2026 21:00,Pool Pump & Heater System,24.8,61.5,
03/02/2026 21:00,Main Electric Boiler (Caldera),27.1,217.2,
03/02/2026 22:00,Cooling Tower A (Torre Enfriamiento),1026.5,85.6,
03/02/2026 22:00,Cooling Tower B (Torre Enfriamiento),590.6,102.9,
03/02/2026 22:00,HVAC Chiller Unit 1 (Enfriadora),0,453.9,
03/02/2026 22:00,HVAC Chiller Unit 2 (Enfriadora),0,402.6,
03/02/2026 22:00,Industrial Washer A (Lavandería),436.1,18.5,
03/02/2026 22:00,Industrial Washer B (Lavandería),445,23.2,
03/02/2026 22:00,Tunnel Dishwasher (Cocina),218.8,42.8,
03/02/2026 22:00,Pool Pump & Heater System,52.6,68.7,
03/02/2026 22:00,Main Electric Boiler (Caldera),56.9,186.6,
03/02/2026 23:00,Cooling Tower A (Torre Enfriamiento),619.3,70.3,
03/02/2026 23:00,Cooling Tower B (Torre Enfriamiento),688.3,82.6,
03/02/2026 23:00,HVAC Chiller Unit 1 (Enfriadora),0,276.3,
03/02/2026 23:00,HVAC Chiller Unit 2 (Enfriadora),0,250.8,
03/02/2026 23:00,Industrial Washer A (Lavandería),357.2,21.5,
03/02/2026 23:00,Industrial Washer B (Lavandería),329.2,17.2,
03/02/2026 23:00,Tunnel Dishwasher (Cocina),167,23.1,
03/02/2026 23:00,Pool Pump & Heater System,12.4,67,
03/02/2026 23:00,Main Electric Boiler (Caldera),24.4,139.2,
04/02/2026 00:00,Cooling Tower A (Torre Enfriamiento),491.7,42.4,
04/02/2026 00:00,Cooling Tower B (Torre Enfriamiento),609.5,42.8,
04/02/2026 00:00,HVAC Chiller Unit 1 (Enfriadora),0,192.7,
04/02/2026 00:00,HVAC Chiller Unit 2 (Enfriadora),0,164.9,
04/02/2026 00:00,Industrial Washer A (Lavandería),33.5,1,
04/02/2026 00:00,Industrial Washer B (Lavandería),24.5,1,
04/02/2026 00:00,Tunnel Dishwasher (Cocina),12.4,2.1,
04/02/2026 00:00,Pool Pump & Heater System,22.6,45.1,
04/02/2026 00:00,Main Electric Boiler (Caldera),14.4,111.1,
04/02/2026 01:00,Cooling Tower A (Torre Enfriamiento),328.3,46.2,
04/02/2026 01:00,Cooling Tower B (Torre Enfriamiento),301,45.8,
04/02/2026 01:00,HVAC Chiller Unit 1 (Enfriadora),0,177.5,
04/02/2026 01:00,HVAC Chiller Unit 2 (Enfriadora),0,132.6,
04/02/2026 01:00,Industrial Washer A (Lavandería),20.7,1.4,
04/02/2026 01:00,Industrial Washer B (Lavandería),16.3,0.9,
04/02/2026 01:00,Tunnel Dishwasher (Cocina),9.2,1.1,
04/02/2026 01:00,Pool Pump & Heater System,9.8,17.4,
04/02/2026 01:00,Main Electric Boiler (Caldera),21.1,73.8,
04/02/2026 02:00,Cooling Tower A (Torre Enfriamiento),226.4,29.5,
04/02/2026 02:00,Cooling Tower B (Torre Enfriamiento),325.1,29.2,
04/02/2026 02:00,HVAC Chiller Unit 1 (Enfriadora),0,118.8,
04/02/2026 02:00,HVAC Chiller Unit 2 (Enfriadora),0,136,
04/02/2026 02:00,Industrial Washer A (Lavandería),11.4,0.6,
04/02/2026 02:00,Industrial Washer B (Lavandería),15.1,1,
04/02/2026 02:00,Tunnel Dishwasher (Cocina),7.6,1.6,
04/02/2026 02:00,Pool Pump & Heater System,9.9,15.9,
04/02/2026 02:00,Main Electric Boiler (Caldera),11.3,70.1,
04/02/2026 03:00,Cooling Tower A (Torre Enfriamiento),360.9,35,
04/02/2026 03:00,Cooling Tower B (Torre Enfriamiento),337.4,48.3,
04/02/2026 03:00,HVAC Chiller Unit 1 (Enfriadora),0,183.9,
04/02/2026 03:00,HVAC Chiller Unit 2 (Enfriadora),0,167.9,
04/02/2026 03:00,Industrial Washer A (Lavandería),16.7,1.1,
04/02/2026 03:00,Industrial Washer B (Lavandería),23.5,1,
04/02/2026 03:00,Tunnel Dishwasher (Cocina),16.9,1.8,
04/02/2026 03:00,Pool Pump & Heater System,14.7,25.5,
04/02/2026 03:00,Main Electric Boiler (Caldera),24,90,
04/02/2026 04:00,Cooling Tower A (Torre Enfriamiento),341.8,40.7,
04/02/2026 04:00,Cooling Tower B (Torre Enfriamiento),394.2,46.6,
04/02/2026 04:00,HVAC Chiller Unit 1 (Enfriadora),0,189.2,
04/02/2026 04:00,HVAC Chiller Unit 2 (Enfriadora),0,196.9,
04/02/2026 04:00,Industrial Washer A (Lavandería),20.4,0.9,
04/02/2026 04:00,Industrial Washer B (Lavandería),31.1,0.9,
04/02/2026 04:00,Tunnel Dishwasher (Cocina),15.6,1.9,
04/02/2026 04:00,Pool Pump & Heater System,17.4,32.1,
04/02/2026 04:00,Main Electric Boiler (Caldera),23.6,114.4,
04/02/2026 05:00,Cooling Tower A (Torre Enfriamiento),470.5,48.7,
04/02/2026 05:00,Cooling Tower B (Torre Enfriamiento),577.5,50.1,
04/02/2026 05:00,HVAC Chiller Unit 1 (Enfriadora),0,209.7,
04/02/2026 05:00,HVAC Chiller Unit 2 (Enfriadora),0,204.4,
04/02/2026 05:00,Industrial Washer A (Lavandería),23,1.7,
04/02/2026 05:00,Industrial Washer B (Lavandería),23.6,1.1,
04/02/2026 05:00,Tunnel Dishwasher (Cocina),16,1.6,
04/02/2026 05:00,Pool Pump & Heater System,17.5,34.7,
04/02/2026 05:00,Main Electric Boiler (Caldera),38.4,124.1,
04/02/2026 06:00,Cooling Tower A (Torre Enfriamiento),865.3,60.7,
04/02/2026 06:00,Cooling Tower B (Torre Enfriamiento),551.8,71.3,
04/02/2026 06:00,HVAC Chiller Unit 1 (Enfriadora),0,174.8,
04/02/2026 06:00,HVAC Chiller Unit 2 (Enfriadora),0,253.4,
04/02/2026 06:00,Industrial Washer A (Lavandería),310.9,14.8,
04/02/2026 06:00,Industrial Washer B (Lavandería),338.9,16.4,
04/02/2026 06:00,Tunnel Dishwasher (Cocina),118.3,22.1,
04/02/2026 06:00,Pool Pump & Heater System,0.8,47.6,
04/02/2026 06:00,Main Electric Boiler (Caldera),40.1,130.3,
04/02/2026 07:00,Cooling Tower A (Torre Enfriamiento),787.5,74.3,
04/02/2026 07:00,Cooling Tower B (Torre Enfriamiento),624,82.5,
04/02/2026 07:00,HVAC Chiller Unit 1 (Enfriadora),0,272.8,
04/02/2026 07:00,HVAC Chiller Unit 2 (Enfriadora),0,249.7,
04/02/2026 07:00,Industrial Washer A (Lavandería),306.6,18,
04/02/2026 07:00,Industrial Washer B (Lavandería),299,17.3,
04/02/2026 07:00,Tunnel Dishwasher (Cocina),197.3,26.8,
04/02/2026 07:00,Pool Pump & Heater System,26.3,59.5,
04/02/2026 07:00,Main Electric Boiler (Caldera),49.1,118.9,
04/02/2026 08:00,Cooling Tower A (Torre Enfriamiento),552.1,71.1,
04/02/2026 08:00,Cooling Tower B (Torre Enfriamiento),711.8,87.4,
04/02/2026 08:00,HVAC Chiller Unit 1 (Enfriadora),0,280.8,
04/02/2026 08:00,HVAC Chiller Unit 2 (Enfriadora),0,251.6,
04/02/2026 08:00,Industrial Washer A (Lavandería),469.1,20.1,
04/02/2026 08:00,Industrial Washer B (Lavandería),417,21.5,
04/02/2026 08:00,Tunnel Dishwasher (Cocina),213.2,28.8,
04/02/2026 08:00,Pool Pump & Heater System,22.4,51.3,
04/02/2026 08:00,Main Electric Boiler (Caldera),54,151.1,
04/02/2026 09:00,Cooling Tower A (Torre Enfriamiento),428.5,64.4,
04/02/2026 09:00,Cooling Tower B (Torre Enfriamiento),628.1,71.9,
04/02/2026 09:00,HVAC Chiller Unit 1 (Enfriadora),0,263.4,
04/02/2026 09:00,HVAC Chiller Unit 2 (Enfriadora),0,223.1,
04/02/2026 09:00,Industrial Washer A (Lavandería),404.5,17.9,
04/02/2026 09:00,Industrial Washer B (Lavandería),309.8,13.5,
04/02/2026 09:00,Tunnel Dishwasher (Cocina),168.9,20.7,
04/02/2026 09:00,Pool Pump & Heater System,21,63.5,
04/02/2026 09:00,Main Electric Boiler (Caldera),21.8,112.4,
04/02/2026 10:00,Cooling Tower A (Torre Enfriamiento),958.9,99.1,
04/02/2026 10:00,Cooling Tower B (Torre Enfriamiento),1175.1,87.1,
04/02/2026 10:00,HVAC Chiller Unit 1 (Enfriadora),0,316.4,
04/02/2026 10:00,HVAC Chiller Unit 2 (Enfriadora),0,368.4,
04/02/2026 10:00,Industrial Washer A (Lavandería),504,33.7,
04/02/2026 10:00,Industrial Washer B (Lavandería),598.3,30.6,
04/02/2026 10:00,Tunnel Dishwasher (Cocina),300.2,47.1,
04/02/2026 10:00,Pool Pump & Heater System,26.8,71.1,
04/02/2026 10:00,Main Electric Boiler (Caldera),36.6,229.7,
