Timestamp,Equipment Name,Water Consumed (Liters),Energy Consumed (kWh)
2026-02-02 16:00:00,Cooling Tower A (Torre Enfriamiento),889.8,100.6
2026-02-02 16:00:00,Cooling Tower B (Torre Enfriamiento),1106.9,96.3
2026-02-02 16:00:00,HVAC Chiller Unit 1 (Enfriadora),0.0,412.8
2026-02-02 16:00:00,HVAC Chiller Unit 2 (Enfriadora),0.0,407.1
2026-02-02 16:00:00,Industrial Washer A (Lavandería),469.7,25.5
2026-02-02 16:00:00,Industrial Washer B (Lavandería),510.0,25.6
2026-02-02 16:00:00,Tunnel Dishwasher (Cocina),328.2,31.7
2026-02-02 16:00:00,Pool Pump & Heater System,31.6,67.5
2026-02-02 16:00:00,Main Electric Boiler (Caldera),74.2,205.0
2026-02-02 17:00:00,Cooling Tower A (Torre Enfriamiento),937.3,121.4
2026-02-02 17:00:00,Cooling Tower B (Torre Enfriamiento),850.8,122.4
2026-02-02 17:00:00,HVAC Chiller Unit 1 (Enfriadora),0.0,473.4
2026-02-02 17:00:00,HVAC Chiller Unit 2 (Enfriadora),0.0,411.7
2026-02-02 17:00:00,Industrial Washer A (Lavandería),598.3,23.6
2026-02-02 17:00:00,Industrial Washer B (Lavandería),614.9,26.7
2026-02-02 17:00:00,Tunnel Dishwasher (Cocina),281.3,54.5
2026-02-02 17:00:00,Pool Pump & Heater System,28.8,48.9
2026-02-02 17:00:00,Main Electric Boiler (Caldera),33.5,274.2
2026-02-02 18:00:00,Cooling Tower A (Torre Enfriamiento),1171.8,75.2
2026-02-02 18:00:00,Cooling Tower B (Torre Enfriamiento),676.1,99.1
2026-02-02 18:00:00,HVAC Chiller Unit 1 (Enfriadora),0.0,467.5
2026-02-02 18:00:00,HVAC Chiller Unit 2 (Enfriadora),0.0,402.2
2026-02-02 18:00:00,Industrial Washer A (Lavandería),502.4,37.7
2026-02-02 18:00:00,Industrial Washer B (Lavandería),690.6,29.3
2026-02-02 18:00:00,Tunnel Dishwasher (Cocina),259.8,37.6
2026-02-02 18:00:00,Pool Pump & Heater System,20.3,73.0
2026-02-02 18:00:00,Main Electric Boiler (Caldera),30.3,257.1
2026-02-02 19:00:00,Cooling Tower A (Torre Enfriamiento),1113.0,104.6
2026-02-02 19:00:00,Cooling Tower B (Torre Enfriamiento),1039.1,118.7
2026-02-02 19:00:00,HVAC Chiller Unit 1 (Enfriadora),0.0,495.6
2026-02-02 19:00:00,HVAC Chiller Unit 2 (Enfriadora),0.0,443.8
2026-02-02 19:00:00,Industrial Washer A (Lavandería),353.1,21.7
2026-02-02 19:00:00,Industrial Washer B (Lavandería),435.2,25.8
2026-02-02 19:00:00,Tunnel Dishwasher (Cocina),321.7,34.0
2026-02-02 19:00:00,Pool Pump & Heater System,37.2,56.8
2026-02-02 19:00:00,Main Electric Boiler (Caldera),47.6,184.0
2026-02-02 20:00:00,Cooling Tower A (Torre Enfriamiento),1087.9,82.8
2026-02-02 20:00:00,Cooling Tower B (Torre Enfriamiento),1023.4,74.9
2026-02-02 20:00:00,HVAC Chiller Unit 1 (Enfriadora),0.0,482.1
2026-02-02 20:00:00,HVAC Chiller Unit 2 (Enfriadora),0.0,356.2
2026-02-02 20:00:00,Industrial Washer A (Lavandería),497.3,28.1
2026-02-02 20:00:00,Industrial Washer B (Lavandería),505.9,17.3
2026-02-02 20:00:00,Tunnel Dishwasher (Cocina),271.4,32.3
2026-02-02 20:00:00,Pool Pump & Heater System,14.2,81.3
2026-02-02 20:00:00,Main Electric Boiler (Caldera),48.6,225.2
2026-02-02 21:00:00,Cooling Tower A (Torre Enfriamiento),812.7,105.0
2026-02-02 21:00:00,Cooling Tower B (Torre Enfriamiento),766.6,114.3
2026-02-02 21:00:00,HVAC Chiller Unit 1 (Enfriadora),0.0,390.5
2026-02-02 21:00:00,HVAC Chiller Unit 2 (Enfriadora),0.0,324.7
2026-02-02 21:00:00,Industrial Washer A (Lavandería),511.9,30.5
2026-02-02 21:00:00,Industrial Washer B (Lavandería),477.2,16.1
2026-02-02 21:00:00,Tunnel Dishwasher (Cocina),218.5,33.8
2026-02-02 21:00:00,Pool Pump & Heater System,29.9,70.9
2026-02-02 21:00:00,Main Electric Boiler (Caldera),53.9,163.5
2026-02-02 22:00:00,Cooling Tower A (Torre Enfriamiento),1164.1,115.1
2026-02-02 22:00:00,Cooling Tower B (Torre Enfriamiento),1332.3,129.7
2026-02-02 22:00:00,HVAC Chiller Unit 1 (Enfriadora),0.0,415.9
2026-02-02 22:00:00,HVAC Chiller Unit 2 (Enfriadora),0.0,461.0
2026-02-02 22:00:00,Industrial Washer A (Lavandería),413.7,31.2
2026-02-02 22:00:00,Industrial Washer B (Lavandería),607.5,28.4
2026-02-02 22:00:00,Tunnel Dishwasher (Cocina),343.7,42.0
2026-02-02 22:00:00,Pool Pump & Heater System,52.1,74.2
2026-02-02 22:00:00,Main Electric Boiler (Caldera),54.3,285.9
2026-02-02 23:00:00,Cooling Tower A (Torre Enfriamiento),772.6,76.3
2026-02-02 23:00:00,Cooling Tower B (Torre Enfriamiento),740.4,81.9
2026-02-02 23:00:00,HVAC Chiller Unit 1 (Enfriadora),0.0,341.5
2026-02-02 23:00:00,HVAC Chiller Unit 2 (Enfriadora),0.0,304.4
2026-02-02 23:00:00,Industrial Washer A (Lavandería),522.2,19.5
2026-02-02 23:00:00,Industrial Washer B (Lavandería),385.1,19.2
2026-02-02 23:00:00,Tunnel Dishwasher (Cocina),305.8,34.7
2026-02-02 23:00:00,Pool Pump & Heater System,38.2,35.8
2026-02-02 23:00:00,Main Electric Boiler (Caldera),51.2,215.1
2026-02-03 00:00:00,Cooling Tower A (Torre Enfriamiento),335.5,31.6
2026-02-03 00:00:00,Cooling Tower B (Torre Enfriamiento),386.8,30.3
2026-02-03 00:00:00,HVAC Chiller Unit 1 (Enfriadora),0.0,121.0
2026-02-03 00:00:00,HVAC Chiller Unit 2 (Enfriadora),0.0,89.0
2026-02-03 00:00:00,Industrial Washer A (Lavandería),19.4,1.0
2026-02-03 00:00:00,Industrial Washer B (Lavandería),10.9,0.6
2026-02-03 00:00:00,Tunnel Dishwasher (Cocina),7.6,1.5
2026-02-03 00:00:00,Pool Pump & Heater System,10.0,17.7
2026-02-03 00:00:00,Main Electric Boiler (Caldera),12.9,62.3
2026-02-03 01:00:00,Cooling Tower A (Torre Enfriamiento),294.1,32.3
2026-02-03 01:00:00,Cooling Tower B (Torre Enfriamiento),406.4,28.9
2026-02-03 01:00:00,HVAC Chiller Unit 1 (Enfriadora),0.0,145.9
2026-02-03 01:00:00,HVAC Chiller Unit 2 (Enfriadora),0.0,122.7
2026-02-03 01:00:00,Industrial Washer A (Lavandería),16.5,1.1
2026-02-03 01:00:00,Industrial Washer B (Lavandería),12.4,0.9
2026-02-03 01:00:00,Tunnel Dishwasher (Cocina),9.6,1.4
2026-02-03 01:00:00,Pool Pump & Heater System,12.2,35.8
2026-02-03 01:00:00,Main Electric Boiler (Caldera),15.0,68.1
2026-02-03 02:00:00,Cooling Tower A (Torre Enfriamiento),323.4,28.8
2026-02-03 02:00:00,Cooling Tower B (Torre Enfriamiento),282.2,32.2
2026-02-03 02:00:00,HVAC Chiller Unit 1 (Enfriadora),0.0,122.0
2026-02-03 02:00:00,HVAC Chiller Unit 2 (Enfriadora),0.0,107.3
2026-02-03 02:00:00,Industrial Washer A (Lavandería),18.8,1.1
2026-02-03 02:00:00,Industrial Washer B (Lavandería),16.3,0.8
2026-02-03 02:00:00,Tunnel Dishwasher (Cocina),7.9,1.1
2026-02-03 02:00:00,Pool Pump & Heater System,19.6,27.1
2026-02-03 02:00:00,Main Electric Boiler (Caldera),13.7,75.0
2026-02-03 03:00:00,Cooling Tower A (Torre Enfriamiento),398.8,45.7
2026-02-03 03:00:00,Cooling Tower B (Torre Enfriamiento),504.5,53.0
2026-02-03 03:00:00,HVAC Chiller Unit 1 (Enfriadora),0.0,213.8
2026-02-03 03:00:00,HVAC Chiller Unit 2 (Enfriadora),0.0,236.8
2026-02-03 03:00:00,Industrial Washer A (Lavandería),24.5,1.2
2026-02-03 03:00:00,Industrial Washer B (Lavandería),17.8,1.1
2026-02-03 03:00:00,Tunnel Dishwasher (Cocina),14.0,2.8
2026-02-03 03:00:00,Pool Pump & Heater System,14.0,35.7
2026-02-03 03:00:00,Main Electric Boiler (Caldera),28.0,132.7
2026-02-03 04:00:00,Cooling Tower A (Torre Enfriamiento),435.7,39.3
2026-02-03 04:00:00,Cooling Tower B (Torre Enfriamiento),471.6,33.9
2026-02-03 04:00:00,HVAC Chiller Unit 1 (Enfriadora),0.0,122.7
2026-02-03 04:00:00,HVAC Chiller Unit 2 (Enfriadora),0.0,159.2
2026-02-03 04:00:00,Industrial Washer A (Lavandería),20.8,1.2
2026-02-03 04:00:00,Industrial Washer B (Lavandería),21.8,1.1
2026-02-03 04:00:00,Tunnel Dishwasher (Cocina),12.0,1.8
2026-02-03 04:00:00,Pool Pump & Heater System,15.6,32.4
2026-02-03 04:00:00,Main Electric Boiler (Caldera),28.9,109.2
2026-02-03 05:00:00,Cooling Tower A (Torre Enfriamiento),407.5,45.5
2026-02-03 05:00:00,Cooling Tower B (Torre Enfriamiento),548.4,42.2
2026-02-03 05:00:00,HVAC Chiller Unit 1 (Enfriadora),0.0,192.8
2026-02-03 05:00:00,HVAC Chiller Unit 2 (Enfriadora),0.0,170.5
2026-02-03 05:00:00,Industrial Washer A (Lavandería),23.8,1.7
2026-02-03 05:00:00,Industrial Washer B (Lavandería),22.8,1.2
2026-02-03 05:00:00,Tunnel Dishwasher (Cocina),9.6,2.2
2026-02-03 05:00:00,Pool Pump & Heater System,19.2,48.6
2026-02-03 05:00:00,Main Electric Boiler (Caldera),23.9,108.6
2026-02-03 06:00:00,Cooling Tower A (Torre Enfriamiento),817.6,79.4
2026-02-03 06:00:00,Cooling Tower B (Torre Enfriamiento),968.6,67.5
2026-02-03 06:00:00,HVAC Chiller Unit 1 (Enfriadora),0.0,332.2
2026-02-03 06:00:00,HVAC Chiller Unit 2 (Enfriadora),0.0,330.8
2026-02-03 06:00:00,Industrial Washer A (Lavandería),403.9,21.3
2026-02-03 06:00:00,Industrial Washer B (Lavandería),364.6,21.1
2026-02-03 06:00:00,Tunnel Dishwasher (Cocina),148.1,39.7
2026-02-03 06:00:00,Pool Pump & Heater System,23.4,57.5
2026-02-03 06:00:00,Main Electric Boiler (Caldera),51.5,171.0
2026-02-03 07:00:00,Cooling Tower A (Torre Enfriamiento),732.0,59.7
2026-02-03 07:00:00,Cooling Tower B (Torre Enfriamiento),538.4,79.6
2026-02-03 07:00:00,HVAC Chiller Unit 1 (Enfriadora),0.0,201.5
2026-02-03 07:00:00,HVAC Chiller Unit 2 (Enfriadora),0.0,178.3
2026-02-03 07:00:00,Industrial Washer A (Lavandería),343.2,15.9
2026-02-03 07:00:00,Industrial Washer B (Lavandería),242.9,17.6
2026-02-03 07:00:00,Tunnel Dishwasher (Cocina),185.5,21.6
2026-02-03 07:00:00,Pool Pump & Heater System,12.2,51.7
2026-02-03 07:00:00,Main Electric Boiler (Caldera),42.3,139.4
2026-02-03 08:00:00,Cooling Tower A (Torre Enfriamiento),508.7,83.9
2026-02-03 08:00:00,Cooling Tower B (Torre Enfriamiento),820.7,72.3
2026-02-03 08:00:00,HVAC Chiller Unit 1 (Enfriadora),0.0,262.7
2026-02-03 08:00:00,HVAC Chiller Unit 2 (Enfriadora),0.0,258.7
2026-02-03 08:00:00,Industrial Washer A (Lavandería),376.6,19.7
2026-02-03 08:00:00,Industrial Washer B (Lavandería),405.8,17.0
2026-02-03 08:00:00,Tunnel Dishwasher (Cocina),227.4,28.7
2026-02-03 08:00:00,Pool Pump & Heater System,27.0,46.7
2026-02-03 08:00:00,Main Electric Boiler (Caldera),50.1,183.1
2026-02-03 09:00:00,Cooling Tower A (Torre Enfriamiento),854.7,93.7
2026-02-03 09:00:00,Cooling Tower B (Torre Enfriamiento),840.4,93.9
2026-02-03 09:00:00,HVAC Chiller Unit 1 (Enfriadora),0.0,329.9
2026-02-03 09:00:00,HVAC Chiller Unit 2 (Enfriadora),0.0,379.1
2026-02-03 09:00:00,Industrial Washer A (Lavandería),377.5,32.4
2026-02-03 09:00:00,Industrial Washer B (Lavandería),397.6,15.5
2026-02-03 09:00:00,Tunnel Dishwasher (Cocina),244.5,28.2
2026-02-03 09:00:00,Pool Pump & Heater System,36.6,47.9
2026-02-03 09:00:00,Main Electric Boiler (Caldera),41.3,136.6
2026-02-03 10:00:00,Cooling Tower A (Torre Enfriamiento),776.7,78.4
2026-02-03 10:00:00,Cooling Tower B (Torre Enfriamiento),1249.9,84.3
2026-02-03 10:00:00,HVAC Chiller Unit 1 (Enfriadora),0.0,397.4
2026-02-03 10:00:00,HVAC Chiller Unit 2 (Enfriadora),0.0,297.3
2026-02-03 10:00:00,Industrial Washer A (Lavandería),481.4,27.5
2026-02-03 10:00:00,Industrial Washer B (Lavandería),419.6,19.8
2026-02-03 10:00:00,Tunnel Dishwasher (Cocina),237.7,31.9
2026-02-03 10:00:00,Pool Pump & Heater System,54.2,59.9
2026-02-03 10:00:00,Main Electric Boiler (Caldera),58.1,254.3
2026-02-03 11:00:00,Cooling Tower A (Torre Enfriamiento),833.7,64.8
2026-02-03 11:00:00,Cooling Tower B (Torre Enfriamiento),812.8,82.1
2026-02-03 11:00:00,HVAC Chiller Unit 1 (Enfriadora),0.0,305.8
2026-02-03 11:00:00,HVAC Chiller Unit 2 (Enfriadora),0.0,329.7
2026-02-03 11:00:00,Industrial Washer A (Lavandería),595.6,28.3
2026-02-03 11:00:00,Industrial Washer B (Lavandería),378.3,24.4
2026-02-03 11:00:00,Tunnel Dishwasher (Cocina),320.9,42.5
2026-02-03 11:00:00,Pool Pump & Heater System,30.7,50.4
2026-02-03 11:00:00,Main Electric Boiler (Caldera),60.7,212.4
2026-02-03 12:00:00,Cooling Tower A (Torre Enfriamiento),865.8,116.4
2026-02-03 12:00:00,Cooling Tower B (Torre Enfriamiento),1054.3,123.1
2026-02-03 12:00:00,HVAC Chiller Unit 1 (Enfriadora),0.0,414.2
2026-02-03 12:00:00,HVAC Chiller Unit 2 (Enfriadora),0.0,476.8
2026-02-03 12:00:00,Industrial Washer A (Lavandería),585.4,43.6
2026-02-03 12:00:00,Industrial Washer B (Lavandería),476.3,27.7
2026-02-03 12:00:00,Tunnel Dishwasher (Cocina),240.9,37.4
2026-02-03 12:00:00,Pool Pump & Heater System,43.9,93.4
2026-02-03 12:00:00,Main Electric Boiler (Caldera),114.7,239.3
2026-02-03 13:00:00,Cooling Tower A (Torre Enfriamiento),979.5,104.8
2026-02-03 13:00:00,Cooling Tower B (Torre Enfriamiento),1152.7,94.5
2026-02-03 13:00:00,HVAC Chiller Unit 1 (Enfriadora),0.0,411.4
2026-02-03 13:00:00,HVAC Chiller Unit 2 (Enfriadora),0.0,332.2
2026-02-03 13:00:00,Industrial Washer A (Lavandería),585.9,34.3
2026-02-03 13:00:00,Industrial Washer B (Lavandería),466.6,34.4
2026-02-03 13:00:00,Tunnel Dishwasher (Cocina),229.4,28.3
2026-02-03 13:00:00,Pool Pump & Heater System,39.2,92.0
2026-02-03 13:00:00,Main Electric Boiler (Caldera),91.5,226.4
2026-02-03 14:00:00,Cooling Tower A (Torre Enfriamiento),636.1,90.8
2026-02-03 14:00:00,Cooling Tower B (Torre Enfriamiento),1120.9,105.6
2026-02-03 14:00:00,HVAC Chiller Unit 1 (Enfriadora),0.0,428.6
2026-02-03 14:00:00,HVAC Chiller Unit 2 (Enfriadora),0.0,332.2
2026-02-03 14:00:00,Industrial Washer A (Lavandería),641.9,33.1
2026-02-03 14:00:00,Industrial Washer B (Lavandería),515.8,22.1
2026-02-03 14:00:00,Tunnel Dishwasher (Cocina),305.1,37.4
2026-02-03 14:00:00,Pool Pump & Heater System,15.5,67.9
2026-02-03 14:00:00,Main Electric Boiler (Caldera),54.6,265.7
2026-02-03 15:00:00,Cooling Tower A (Torre Enfriamiento),1122.5,78.0
2026-02-03 15:00:00,Cooling Tower B (Torre Enfriamiento),914.3,88.4
2026-02-03 15:00:00,HVAC Chiller Unit 1 (Enfriadora),0.0,336.8
2026-02-03 15:00:00,HVAC Chiller Unit 2 (Enfriadora),0.0,446.1
2026-02-03 15:00:00,Industrial Washer A (Lavandería),476.3,30.9
2026-02-03 15:00:00,Industrial Washer B (Lavandería),480.8,27.6
2026-02-03 15:00:00,Tunnel Dishwasher (Cocina),293.0,28.6
2026-02-03 15:00:00,Pool Pump & Heater System,46.1,60.7
2026-02-03 15:00:00,Main Electric Boiler (Caldera),30.8,216.1
2026-02-03 16:00:00,Cooling Tower A (Torre Enfriamiento),799.1,106.9
2026-02-03 16:00:00,Cooling Tower B (Torre Enfriamiento),1168.0,124.0
2026-02-03 16:00:00,HVAC Chiller Unit 1 (Enfriadora),0.0,479.6
2026-02-03 16:00:00,HVAC Chiller Unit 2 (Enfriadora),0.0,398.7
2026-02-03 16:00:00,Industrial Washer A (Lavandería),567.7,37.3
2026-02-03 16:00:00,Industrial Washer B (Lavandería),470.8,27.9
2026-02-03 16:00:00,Tunnel Dishwasher (Cocina),276.9,36.3
2026-02-03 16:00:00,Pool Pump & Heater System,36.1,58.9
2026-02-03 16:00:00,Main Electric Boiler (Caldera),56.9,200.2
2026-02-03 17:00:00,Cooling Tower A (Torre Enfriamiento),1039.2,83.2
2026-02-03 17:00:00,Cooling Tower B (Torre Enfriamiento),1275.8,120.5
2026-02-03 17:00:00,HVAC Chiller Unit 1 (Enfriadora),0.0,505.5
2026-02-03 17:00:00,HVAC Chiller Unit 2 (Enfriadora),0.0,286.9
2026-02-03 17:00:00,Industrial Washer A (Lavandería),789.9,31.1
2026-02-03 17:00:00,Industrial Washer B (Lavandería),644.1,22.8
2026-02-03 17:00:00,Tunnel Dishwasher (Cocina),359.3,34.0
2026-02-03 17:00:00,Pool Pump & Heater System,30.4,113.6
2026-02-03 17:00:00,Main Electric Boiler (Caldera),60.3,264.4
2026-02-03 18:00:00,Cooling Tower A (Torre Enfriamiento),960.6,126.9
2026-02-03 18:00:00,Cooling Tower B (Torre Enfriamiento),1212.7,113.2
2026-02-03 18:00:00,HVAC Chiller Unit 1 (Enfriadora),0.0,398.3
2026-02-03 18:00:00,HVAC Chiller Unit 2 (Enfriadora),0.0,413.9
2026-02-03 18:00:00,Industrial Washer A (Lavandería),562.6,32.9
2026-02-03 18:00:00,Industrial Washer B (Lavandería),409.7,29.8
2026-02-03 18:00:00,Tunnel Dishwasher (Cocina),236.1,58.0
2026-02-03 18:00:00,Pool Pump & Heater System,26.9,77.8
2026-02-03 18:00:00,Main Electric Boiler (Caldera),78.6,232.4
2026-02-03 19:00:00,Cooling Tower A (Torre Enfriamiento),1286.6,110.6
2026-02-03 19:00:00,Cooling Tower B (Torre Enfriamiento),1001.3,125.4
2026-02-03 19:00:00,HVAC Chiller Unit 1 (Enfriadora),0.0,498.2
2026-02-03 19:00:00,HVAC Chiller Unit 2 (Enfriadora),0.0,359.2
2026-02-03 19:00:00,Industrial Washer A (Lavandería),614.6,35.2
2026-02-03 19:00:00,Industrial Washer B (Lavandería),491.0,34.0
2026-02-03 19:00:00,Tunnel Dishwasher (Cocina),299.4,44.5
2026-02-03 19:00:00,Pool Pump & Heater System,34.9,74.4
2026-02-03 19:00:00,Main Electric Boiler (Caldera),41.4,193.6
2026-02-03 20:00:00,Cooling Tower A (Torre Enfriamiento),746.5,112.5
2026-02-03 20:00:00,Cooling Tower B (Torre Enfriamiento),673.1,96.6
2026-02-03 20:00:00,HVAC Chiller Unit 1 (Enfriadora),0.0,326.5
2026-02-03 20:00:00,HVAC Chiller Unit 2 (Enfriadora),0.0,353.5
2026-02-03 20:00:00,Industrial Washer A (Lavandería),518.7,24.1
2026-02-03 20:00:00,Industrial Washer B (Lavandería),561.4,31.5
2026-02-03 20:00:00,Tunnel Dishwasher (Cocina),153.9,33.0
2026-02-03 20:00:00,Pool Pump & Heater System,34.2,86.0
2026-02-03 20:00:00,Main Electric Boiler (Caldera),48.3,223.1
2026-02-03 21:00:00,Cooling Tower A (Torre Enfriamiento),652.1,75.6
2026-02-03 21:00:00,Cooling Tower B (Torre Enfriamiento),1117.4,131.5
2026-02-03 21:00:00,HVAC Chiller Unit 1 (Enfriadora),0.0,454.5
2026-02-03 21:00:00,HVAC Chiller Unit 2 (Enfriadora),0.0,399.7
2026-02-03 21:00:00,Industrial Washer A (Lavandería),548.5,32.3
2026-02-03 21:00:00,Industrial Washer B (Lavandería),525.7,25.5
2026-02-03 21:00:00,Tunnel Dishwasher (Cocina),281.3,38.0
2026-02-03 21:00:00,Pool Pump & Heater System,24.8,61.5
2026-02-03 21:00:00,Main Electric Boiler (Caldera),27.1,217.2
2026-02-03 22:00:00,Cooling Tower A (Torre Enfriamiento),1026.5,85.6
2026-02-03 22:00:00,Cooling Tower B (Torre Enfriamiento),590.6,102.9
2026-02-03 22:00:00,HVAC Chiller Unit 1 (Enfriadora),0.0,453.9
2026-02-03 22:00:00,HVAC Chiller Unit 2 (Enfriadora),0.0,402.6
2026-02-03 22:00:00,Industrial Washer A (Lavandería),436.1,18.5
2026-02-03 22:00:00,Industrial Washer B (Lavandería),445.0,23.2
2026-02-03 22:00:00,Tunnel Dishwasher (Cocina),218.8,42.8
2026-02-03 22:00:00,Pool Pump & Heater System,52.6,68.7
2026-02-03 22:00:00,Main Electric Boiler (Caldera),56.9,186.6
2026-02-03 23:00:00,Cooling Tower A (Torre Enfriamiento),619.3,70.3
2026-02-03 23:00:00,Cooling Tower B (Torre Enfriamiento),688.3,82.6
2026-02-03 23:00:00,HVAC Chiller Unit 1 (Enfriadora),0.0,276.3
2026-02-03 23:00:00,HVAC Chiller Unit 2 (Enfriadora),0.0,250.8
2026-02-03 23:00:00,Industrial Washer A (Lavandería),357.2,21.5
2026-02-03 23:00:00,Industrial Washer B (Lavandería),329.2,17.2
2026-02-03 23:00:00,Tunnel Dishwasher (Cocina),167.0,23.1
2026-02-03 23:00:00,Pool Pump & Heater System,12.4,67.0
2026-02-03 23:00:00,Main Electric Boiler (Caldera),24.4,139.2
2026-02-04 00:00:00,Cooling Tower A (Torre Enfriamiento),491.7,42.4
2026-02-04 00:00:00,Cooling Tower B (Torre Enfriamiento),609.5,42.8
2026-02-04 00:00:00,HVAC Chiller Unit 1 (Enfriadora),0.0,192.7
2026-02-04 00:00:00,HVAC Chiller Unit 2 (Enfriadora),0.0,164.9
2026-02-04 00:00:00,Industrial Washer A (Lavandería),33.5,1.0
2026-02-04 00:00:00,Industrial Washer B (Lavandería),24.5,1.0
2026-02-04 00:00:00,Tunnel Dishwasher (Cocina),12.4,2.1
2026-02-04 00:00:00,Pool Pump & Heater System,22.6,45.1
2026-02-04 00:00:00,Main Electric Boiler (Caldera),14.4,111.1
2026-02-04 01:00:00,Cooling Tower A (Torre Enfriamiento),328.3,46.2
2026-02-04 01:00:00,Cooling Tower B (Torre Enfriamiento),301.0,45.8
2026-02-04 01:00:00,HVAC Chiller Unit 1 (Enfriadora),0.0,177.5
2026-02-04 01:00:00,HVAC Chiller Unit 2 (Enfriadora),0.0,132.6
2026-02-04 01:00:00,Industrial Washer A (Lavandería),20.7,1.4
2026-02-04 01:00:00,Industrial Washer B (Lavandería),16.3,0.9
2026-02-04 01:00:00,Tunnel Dishwasher (Cocina),9.2,1.1
2026-02-04 01:00:00,Pool Pump & Heater System,9.8,17.4
2026-02-04 01:00:00,Main Electric Boiler (Caldera),21.1,73.8
2026-02-04 02:00:00,Cooling Tower A (Torre Enfriamiento),226.4,29.5
2026-02-04 02:00:00,Cooling Tower B (Torre Enfriamiento),325.1,29.2
2026-02-04 02:00:00,HVAC Chiller Unit 1 (Enfriadora),0.0,118.8
2026-02-04 02:00:00,HVAC Chiller Unit 2 (Enfriadora),0.0,136.0
2026-02-04 02:00:00,Industrial Washer A (Lavandería),11.4,0.6
2026-02-04 02:00:00,Industrial Washer B (Lavandería),15.1,1.0
2026-02-04 02:00:00,Tunnel Dishwasher (Cocina),7.6,1.6
2026-02-04 02:00:00,Pool Pump & Heater System,9.9,15.9
2026-02-04 02:00:00,Main Electric Boiler (Caldera),11.3,70.1
2026-02-04 03:00:00,Cooling Tower A (Torre Enfriamiento),360.9,35.0
2026-02-04 03:00:00,Cooling Tower B (Torre Enfriamiento),337.4,48.3
2026-02-04 03:00:00,HVAC Chiller Unit 1 (Enfriadora),0.0,183.9
2026-02-04 03:00:00,HVAC Chiller Unit 2 (Enfriadora),0.0,167.9
2026-02-04 03:00:00,Industrial Washer A (Lavandería),16.7,1.1
2026-02-04 03:00:00,Industrial Washer B (Lavandería),23.5,1.0
2026-02-04 03:00:00,Tunnel Dishwasher (Cocina),16.9,1.8
2026-02-04 03:00:00,Pool Pump & Heater System,14.7,25.5
2026-02-04 03:00:00,Main Electric Boiler (Caldera),24.0,90.0
2026-02-04 04:00:00,Cooling Tower A (Torre Enfriamiento),341.8,40.7
2026-02-04 04:00:00,Cooling Tower B (Torre Enfriamiento),394.2,46.6
2026-02-04 04:00:00,HVAC Chiller Unit 1 (Enfriadora),0.0,189.2
2026-02-04 04:00:00,HVAC Chiller Unit 2 (Enfriadora),0.0,196.9
2026-02-04 04:00:00,Industrial Washer A (Lavandería),20.4,0.9
2026-02-04 04:00:00,Industrial Washer B (Lavandería),31.1,0.9
2026-02-04 04:00:00,Tunnel Dishwasher (Cocina),15.6,1.9
2026-02-04 04:00:00,Pool Pump & Heater System,17.4,32.1
2026-02-04 04:00:00,Main Electric Boiler (Caldera),23.6,114.4
2026-02-04 05:00:00,Cooling Tower A (Torre Enfriamiento),470.5,48.7
2026-02-04 05:00:00,Cooling Tower B (Torre Enfriamiento),577.5,50.1
2026-02-04 05:00:00,HVAC Chiller Unit 1 (Enfriadora),0.0,209.7
2026-02-04 05:00:00,HVAC Chiller Unit 2 (Enfriadora),0.0,204.4
2026-02-04 05:00:00,Industrial Washer A (Lavandería),23.0,1.7
2026-02-04 05:00:00,Industrial Washer B (Lavandería),23.6,1.1
2026-02-04 05:00:00,Tunnel Dishwasher (Cocina),16.0,1.6
2026-02-04 05:00:00,Pool Pump & Heater System,17.5,34.7
2026-02-04 05:00:00,Main Electric Boiler (Caldera),38.4,124.1
2026-02-04 06:00:00,Cooling Tower A (Torre Enfriamiento),865.3,60.7
